Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice,Spot,VIX,DTE,Moneyness,ExpiryRank
2024-01-01,21100.0,2024-01-18,CE,700,5,800.0,21741.900390625,14.579999923706056,17,0.9704763438755435,3.0
2024-01-01,20750.0,2024-01-04,CE,8600,7,1019.3,21741.900390625,14.579999923706056,3,0.9543783950434847,1.0
2024-01-01,21150.0,2024-01-11,CE,2250,13,649.25,21741.900390625,14.579999923706056,10,0.9727760508515518,2.0
2024-01-01,21150.0,2024-01-04,PE,1141800,229102,5.5,21741.900390625,14.579999923706056,3,0.9727760508515518,1.0
2024-01-01,21150.0,2024-01-11,PE,100400,4943,31.75,21741.900390625,14.579999923706056,10,0.9727760508515518,2.0
2024-01-01,21400.0,2024-01-25,CE,473650,3233,646.5,21741.900390625,14.579999923706056,24,0.9842745857315939,4.0
2024-01-01,21400.0,2024-01-11,CE,74600,1781,509.4,21741.900390625,14.579999923706056,10,0.9842745857315939,2.0
2024-01-01,21400.0,2024-01-18,CE,3550,11,510.0,21741.900390625,14.579999923706056,17,0.9842745857315939,3.0
2024-01-01,21400.0,2024-01-11,PE,554900,34512,61.4,21741.900390625,14.579999923706056,10,0.9842745857315939,2.0
2024-01-01,20750.0,2024-01-18,PE,0,0,6.6,21741.900390625,14.579999923706056,17,0.9543783950434847,3.0
2024-01-01,20750.0,2024-01-04,PE,606500,82982,2.05,21741.900390625,14.579999923706056,3,0.9543783950434847,1.0
2024-01-01,20750.0,2024-01-11,PE,59700,3099,10.65,21741.900390625,14.579999923706056,10,0.9543783950434847,2.0
2024-01-01,20750.0,2024-01-18,CE,0,0,1063.65,21741.900390625,14.579999923706056,17,0.9543783950434847,3.0
2024-01-01,20750.0,2024-01-11,CE,50,1,1059.55,21741.900390625,14.579999923706056,10,0.9543783950434847,2.0
2024-01-01,20750.0,2024-01-25,CE,6500,8,1098.6,21741.900390625,14.579999923706056,24,0.9543783950434847,4.0
2024-01-01,21300.0,2024-01-18,CE,14150,4,566.95,21741.900390625,14.579999923706056,17,0.9796751717795771,3.0
2024-01-01,22350.0,2024-01-25,CE,119200,2264,126.0,21741.900390625,14.579999923706056,24,1.0279690182757533,4.0
2024-01-01,20950.0,2024-01-25,CE,14800,56,989.7,21741.900390625,14.579999923706056,24,0.9635772229475182,4.0
2024-01-01,22450.0,2024-01-25,CE,76550,2619,99.0,21741.900390625,14.579999923706056,24,1.0325684322277702,4.0
2024-01-01,22300.0,2024-01-11,PE,8250,500,486.1,21741.900390625,14.579999923706056,10,1.025669311299745,2.0
2024-01-01,22450.0,2024-01-18,PE,0,0,678.75,21741.900390625,14.579999923706056,17,1.0325684322277702,3.0
2024-01-01,21700.0,2024-01-11,CE,417200,48613,261.9,21741.900390625,14.579999923706056,10,0.9980728275876443,2.0
2024-01-01,21700.0,2024-01-04,PE,7074050,3495734,66.5,21741.900390625,14.579999923706056,3,0.9980728275876443,1.0
2024-01-01,20950.0,2024-01-25,PE,83450,1848,66.8,21741.900390625,14.579999923706056,24,0.9635772229475182,4.0
2024-01-01,20950.0,2024-01-04,PE,597450,171627,3.0,21741.900390625,14.579999923706056,3,0.9635772229475182,1.0
2024-01-01,20950.0,2024-01-11,PE,119800,6468,19.25,21741.900390625,14.579999923706056,10,0.9635772229475182,2.0
2024-01-01,20900.0,2024-01-18,CE,0,0,920.45,21741.900390625,14.579999923706056,17,0.9612775159715099,3.0
2024-01-01,22600.0,2024-01-18,CE,46500,2248,41.2,21741.900390625,14.579999923706056,17,1.0394675531557953,3.0
2024-01-01,22600.0,2024-01-04,CE,2950250,392164,1.9,21741.900390625,14.579999923706056,3,1.0394675531557953,1.0
2024-01-01,22600.0,2024-01-18,PE,0,0,811.75,21741.900390625,14.579999923706056,17,1.0394675531557953,3.0
2024-01-01,22350.0,2024-01-11,CE,99650,10338,29.7,21741.900390625,14.579999923706056,10,1.0279690182757533,2.0
2024-01-01,21300.0,2024-01-18,PE,55100,1728,89.1,21741.900390625,14.579999923706056,17,0.9796751717795771,3.0
2024-01-01,21300.0,2024-01-11,PE,475800,28284,48.2,21741.900390625,14.579999923706056,10,0.9796751717795771,2.0
2024-01-01,21300.0,2024-01-04,PE,3028550,533549,9.8,21741.900390625,14.579999923706056,3,0.9796751717795771,1.0
2024-01-01,21300.0,2024-01-25,CE,351850,1855,714.9,21741.900390625,14.579999923706056,24,0.9796751717795771,4.0
2024-01-01,21300.0,2024-01-11,CE,177000,1117,595.5,21741.900390625,14.579999923706056,10,0.9796751717795771,2.0
2024-01-01,22350.0,2024-01-18,PE,0,0,594.5,21741.900390625,14.579999923706056,17,1.0279690182757533,3.0
2024-01-01,21950.0,2024-01-04,PE,419500,128084,176.1,21741.900390625,14.579999923706056,3,1.0095713624676863,1.0
2024-01-01,21950.0,2024-01-18,CE,10950,488,237.0,21741.900390625,14.579999923706056,17,1.0095713624676863,3.0
2024-01-01,22350.0,2024-01-04,PE,2700,115,512.65,21741.900390625,14.579999923706056,3,1.0279690182757533,1.0
2024-01-01,22350.0,2024-01-11,PE,0,0,588.85,21741.900390625,14.579999923706056,10,1.0279690182757533,2.0
2024-01-01,21950.0,2024-01-11,PE,33600,3857,237.8,21741.900390625,14.579999923706056,10,1.0095713624676863,2.0
2024-01-01,22650.0,2024-01-18,PE,0,0,857.55,21741.900390625,14.579999923706056,17,1.0417672601318038,3.0
2024-01-01,21700.0,2024-01-25,CE,1423450,47487,420.5,21741.900390625,14.579999923706056,24,0.9980728275876443,4.0
2024-01-01,22250.0,2024-01-11,CE,78450,10666,46.7,21741.900390625,14.579999923706056,10,1.0233696043237366,2.0
2024-01-01,22250.0,2024-01-04,CE,1792500,722569,7.1,21741.900390625,14.579999923706056,3,1.0233696043237366,1.0
2024-01-01,22050.0,2024-01-04,PE,228050,16150,245.2,21741.900390625,14.579999923706056,3,1.014170776419703,1.0
2024-01-01,22050.0,2024-01-18,PE,1250,54,343.7,21741.900390625,14.579999923706056,17,1.014170776419703,3.0
2024-01-01,21650.0,2024-01-11,PE,107800,11706,123.45,21741.900390625,14.579999923706056,10,0.9957731206116358,2.0
2024-01-01,22500.0,2024-01-18,PE,50,1,768.0,21741.900390625,14.579999923706056,17,1.0348681392037786,3.0
2024-01-01,22750.0,2024-01-11,PE,400,5,960.0,21741.900390625,14.579999923706056,10,1.0463666740838204,2.0
2024-01-01,21350.0,2024-01-04,CE,57000,2355,432.35,21741.900390625,14.579999923706056,3,0.9819748787555854,1.0
2024-01-01,22000.0,2024-01-04,PE,1029300,217103,219.25,21741.900390625,14.579999923706056,3,1.0118710694436945,1.0
2024-01-01,21900.0,2024-01-18,PE,8100,639,279.0,21741.900390625,14.579999923706056,17,1.0072716554916779,3.0
2024-01-01,21900.0,2024-01-04,CE,5402300,2255097,65.75,21741.900390625,14.579999923706056,3,1.0072716554916779,1.0
2024-01-01,22800.0,2024-01-11,PE,0,0,1017.95,21741.900390625,14.579999923706056,10,1.048666381059829,2.0
2024-01-01,22550.0,2024-01-11,PE,50,0,774.65,21741.900390625,14.579999923706056,10,1.0371678461797869,2.0
2024-01-01,22800.0,2024-01-18,PE,50,0,998.1,21741.900390625,14.579999923706056,17,1.048666381059829,3.0
2024-01-01,22800.0,2024-01-04,PE,250,9,989.85,21741.900390625,14.579999923706056,3,1.048666381059829,1.0
2024-01-01,22550.0,2024-01-18,CE,15450,744,40.15,21741.900390625,14.579999923706056,17,1.0371678461797869,3.0
2024-01-01,21600.0,2024-01-04,CE,1188400,431253,233.2,21741.900390625,14.579999923706056,3,0.9934734136356275,1.0
2024-01-01,22200.0,2024-01-04,CE,5219300,1263642,9.6,21741.900390625,14.579999923706056,3,1.0210698973477281,1.0
2024-01-01,22200.0,2024-01-25,PE,85850,2597,462.2,21741.900390625,14.579999923706056,24,1.0210698973477281,4.0
2024-01-01,21850.0,2024-01-04,CE,4154500,1588414,85.2,21741.900390625,14.579999923706056,3,1.0049719485156694,1.0
2024-01-01,21550.0,2024-01-25,PE,72000,2124,177.9,21741.900390625,14.579999923706056,24,0.991173706659619,4.0
2024-01-01,20800.0,2024-01-25,CE,174450,494,1140.9,21741.900390625,14.579999923706056,24,0.9566781020194931,4.0
2024-01-01,20800.0,2024-01-11,PE,235250,9623,12.45,21741.900390625,14.579999923706056,10,0.9566781020194931,2.0
2024-01-01,20800.0,2024-01-25,PE,685600,12621,50.55,21741.900390625,14.579999923706056,24,0.9566781020194931,4.0
2024-01-01,22400.0,2024-01-11,CE,283750,30852,23.15,21741.900390625,14.579999923706056,10,1.0302687252517617,2.0
2024-01-01,22400.0,2024-01-25,CE,381900,11512,112.15,21741.900390625,14.579999923706056,24,1.0302687252517617,4.0
2024-01-01,21200.0,2024-01-18,PE,39550,1356,68.7,21741.900390625,14.579999923706056,17,0.9750757578275603,3.0
2024-01-01,21200.0,2024-01-11,PE,508750,30153,33.65,21741.900390625,14.579999923706056,10,0.9750757578275603,2.0
2024-01-01,22400.0,2024-01-18,CE,26300,1287,66.15,21741.900390625,14.579999923706056,17,1.0302687252517617,3.0
2024-01-01,20850.0,2024-01-04,PE,914350,129220,2.3,21741.900390625,14.579999923706056,3,0.9589778089955014,1.0
2024-01-01,21050.0,2024-01-04,PE,1152150,248630,4.05,21741.900390625,14.579999923706056,3,0.968176636899535,1.0
2024-01-01,22250.0,2024-01-04,PE,27100,1006,456.6,21741.900390625,14.579999923706056,3,1.0233696043237366,1.0
2024-01-01,22250.0,2024-01-25,PE,22200,482,485.35,21741.900390625,14.579999923706056,24,1.0233696043237366,4.0
2024-01-01,22250.0,2024-01-18,PE,0,0,514.55,21741.900390625,14.579999923706056,17,1.0233696043237366,3.0
2024-01-01,22250.0,2024-01-25,CE,53750,2751,161.15,21741.900390625,14.579999923706056,24,1.0233696043237366,4.0
2024-01-01,21250.0,2024-01-11,PE,140750,9463,41.85,21741.900390625,14.579999923706056,10,0.9773754648035686,2.0
2024-01-01,21250.0,2024-01-18,CE,1000,4,607.9,21741.900390625,14.579999923706056,17,0.9773754648035686,3.0
2024-01-01,22650.0,2024-01-04,CE,807050,141793,1.7,21741.900390625,14.579999923706056,3,1.0417672601318038,1.0
2024-01-01,21050.0,2024-01-25,CE,9400,11,825.65,21741.900390625,14.579999923706056,24,0.968176636899535,4.0
2024-01-01,20850.0,2024-01-04,CE,8600,28,1060.0,21741.900390625,14.579999923706056,3,0.9589778089955014,1.0
2024-01-01,22650.0,2024-01-25,CE,50300,2369,60.9,21741.900390625,14.579999923706056,24,1.0417672601318038,4.0
2024-01-01,22650.0,2024-01-11,PE,0,0,871.0,21741.900390625,14.579999923706056,10,1.0417672601318038,2.0
2024-01-01,21900.0,2024-01-04,PE,1547450,651794,145.1,21741.900390625,14.579999923706056,3,1.0072716554916779,1.0
2024-01-01,21900.0,2024-01-11,CE,344200,38228,160.95,21741.900390625,14.579999923706056,10,1.0072716554916779,2.0
2024-01-01,22550.0,2024-01-04,PE,50,4,657.0,21741.900390625,14.579999923706056,3,1.0371678461797869,1.0
2024-01-01,22100.0,2024-01-18,CE,24650,1574,152.15,21741.900390625,14.579999923706056,17,1.0164704833957114,3.0
2024-01-01,22100.0,2024-01-11,CE,266000,32024,78.25,21741.900390625,14.579999923706056,10,1.0164704833957114,2.0
2024-01-01,22100.0,2024-01-04,PE,345450,21651,295.3,21741.900390625,14.579999923706056,3,1.0164704833957114,1.0
2024-01-01,22100.0,2024-01-25,PE,96750,2364,401.4,21741.900390625,14.579999923706056,24,1.0164704833957114,4.0
2024-01-01,22300.0,2024-01-18,CE,25950,1369,90.55,21741.900390625,14.579999923706056,17,1.025669311299745,3.0
2024-01-01,22300.0,2024-01-18,PE,0,0,553.95,21741.900390625,14.579999923706056,17,1.025669311299745,3.0
2024-01-01,22300.0,2024-01-25,CE,497150,12615,143.85,21741.900390625,14.579999923706056,24,1.025669311299745,4.0
2024-01-01,22450.0,2024-01-04,PE,0,0,695.8,21741.900390625,14.579999923706056,3,1.0325684322277702,1.0
2024-01-01,22300.0,2024-01-11,CE,318400,32099,37.35,21741.900390625,14.579999923706056,10,1.025669311299745,2.0
2024-01-01,21750.0,2024-01-11,CE,153500,22215,231.65,21741.900390625,14.579999923706056,10,1.0003725345636527,2.0
2024-01-01,22100.0,2024-01-11,PE,19600,1915,328.5,21741.900390625,14.579999923706056,10,1.0164704833957114,2.0
2024-01-01,22100.0,2024-01-18,PE,2350,131,387.55,21741.900390625,14.579999923706056,17,1.0164704833957114,3.0
2024-01-01,22300.0,2024-01-25,PE,56900,1190,507.4,21741.900390625,14.579999923706056,24,1.025669311299745,4.0
2024-01-01,21600.0,2024-01-18,PE,50700,1853,158.8,21741.900390625,14.579999923706056,17,0.9934734136356275,3.0
2024-01-01,21500.0,2024-01-04,PE,5503850,1270538,25.05,21741.900390625,14.579999923706056,3,0.9888739996836107,1.0
2024-01-01,21550.0,2024-01-18,CE,3900,81,450.6,21741.900390625,14.579999923706056,17,0.991173706659619,3.0
2024-01-01,21650.0,2024-01-18,PE,10250,309,168.2,21741.900390625,14.579999923706056,17,0.9957731206116358,3.0
2024-01-01,21650.0,2024-01-04,PE,2688450,1301197,52.9,21741.900390625,14.579999923706056,3,0.9957731206116358,1.0
2024-01-01,22750.0,2024-01-11,CE,83000,6087,5.4,21741.900390625,14.579999923706056,10,1.0463666740838204,2.0
2024-01-01,22200.0,2024-01-04,PE,75950,10159,384.5,21741.900390625,14.579999923706056,3,1.0210698973477281,1.0
2024-01-01,21800.0,2024-01-11,PE,428850,60507,176.1,21741.900390625,14.579999923706056,10,1.002672241539661,2.0
2024-01-01,20700.0,2024-01-11,PE,153950,6732,9.6,21741.900390625,14.579999923706056,10,0.9520786880674763,2.0
2024-01-01,20700.0,2024-01-04,PE,1396300,185862,2.0,21741.900390625,14.579999923706056,3,0.9520786880674763,1.0
2024-01-01,20700.0,2024-01-25,CE,74950,70,1269.1,21741.900390625,14.579999923706056,24,0.9520786880674763,4.0
2024-01-01,20700.0,2024-01-25,PE,593250,10588,42.7,21741.900390625,14.579999923706056,24,0.9520786880674763,4.0
2024-01-01,20700.0,2024-01-18,PE,23600,477,23.5,21741.900390625,14.579999923706056,17,0.9520786880674763,3.0
2024-01-01,20700.0,2024-01-04,CE,23850,218,1082.9,21741.900390625,14.579999923706056,3,0.9520786880674763,1.0
2024-01-01,20700.0,2024-01-11,CE,3200,6,1081.0,21741.900390625,14.579999923706056,10,0.9520786880674763,2.0
2024-01-01,21500.0,2024-01-11,CE,129400,7522,421.2,21741.900390625,14.579999923706056,10,0.9888739996836107,2.0
2024-01-01,21750.0,2024-01-04,CE,2293900,2105333,131.3,21741.900390625,14.579999923706056,3,1.0003725345636527,1.0
2024-01-01,21000.0,2024-01-18,PE,148550,4317,47.6,21741.900390625,14.579999923706056,17,0.9658769299235267,3.0
2024-01-01,21000.0,2024-01-11,CE,597150,3041,832.0,21741.900390625,14.579999923706056,10,0.9658769299235267,2.0
2024-01-01,21500.0,2024-01-04,CE,1224850,135623,319.45,21741.900390625,14.579999923706056,3,0.9888739996836107,1.0
2024-01-02,20750.0,2024-01-25,CE,11300,300,1038.6,21665.80078125,14.579999923706056,23,0.9577305823820483,4.0
2024-01-02,20750.0,2024-01-11,PE,68400,4044,9.8,21665.80078125,14.579999923706056,9,0.9577305823820483,2.0
2024-01-02,20750.0,2024-01-04,PE,552400,68479,1.25,21665.80078125,14.579999923706056,2,0.9577305823820483,1.0
2024-01-02,20750.0,2024-01-25,PE,91800,3442,50.0,21665.80078125,14.579999923706056,23,0.9577305823820483,4.0
2024-01-02,20750.0,2024-01-11,CE,50,0,951.7,21665.80078125,14.579999923706056,9,0.9577305823820483,2.0
2024-01-02,21350.0,2024-01-11,PE,157950,20070,66.3,21665.80078125,14.579999923706056,9,0.9854239968123726,2.0
2024-01-02,22700.0,2024-01-11,PE,0,0,997.9,21665.80078125,14.579999923706056,9,1.0477341792806023,2.0
2024-01-02,22700.0,2024-01-18,PE,0,0,977.6,21665.80078125,14.579999923706056,16,1.0477341792806023,3.0
2024-01-02,22700.0,2024-01-04,CE,3316250,280767,1.9,21665.80078125,14.579999923706056,2,1.0477341792806023,1.0
2024-01-02,20850.0,2024-01-11,CE,1400,0,853.3,21665.80078125,14.579999923706056,9,0.962346151453769,2.0
2024-01-02,21600.0,2024-01-25,CE,626550,29514,390.9,21665.80078125,14.579999923706056,23,0.9969629194916744,4.0
2024-01-02,21600.0,2024-01-11,CE,345850,80023,231.5,21665.80078125,14.579999923706056,9,0.9969629194916744,2.0
2024-01-02,22000.0,2024-01-25,CE,2637500,77560,186.65,21665.80078125,14.579999923706056,23,1.0154251957785572,4.0
2024-01-02,21600.0,2024-01-18,CE,28550,2011,322.3,21665.80078125,14.579999923706056,16,0.9969629194916744,3.0
2024-01-02,21600.0,2024-01-04,CE,3474200,2636403,125.05,21665.80078125,14.579999923706056,2,0.9969629194916744,1.0
2024-01-02,22000.0,2024-01-25,PE,1180550,35669,425.85,21665.80078125,14.579999923706056,23,1.0154251957785572,4.0
2024-01-02,21650.0,2024-01-04,PE,2704350,2963349,80.65,21665.80078125,14.579999923706056,2,0.9992707040275347,1.0
2024-01-02,20800.0,2024-01-11,PE,340300,18475,11.45,21665.80078125,14.579999923706056,9,0.9600383669179087,2.0
2024-01-02,20800.0,2024-01-04,PE,2799650,354802,1.4,21665.80078125,14.579999923706056,2,0.9600383669179087,1.0
2024-01-02,21800.0,2024-01-11,PE,367750,58179,230.3,21665.80078125,14.579999923706056,9,1.0061940576351158,2.0
2024-01-02,20600.0,2024-01-25,PE,600250,10269,37.45,21665.80078125,14.579999923706056,23,0.9508072287744672,4.0
2024-01-02,22500.0,2024-01-25,CE,1773450,56261,55.05,21665.80078125,14.579999923706056,23,1.0385030411371607,4.0
2024-01-02,20600.0,2024-01-11,PE,152400,9347,6.65,21665.80078125,14.579999923706056,9,0.9508072287744672,2.0
2024-01-02,22500.0,2024-01-04,PE,24000,799,847.75,21665.80078125,14.579999923706056,2,1.0385030411371607,1.0
2024-01-02,21600.0,2024-01-11,PE,694750,116065,136.9,21665.80078125,14.579999923706056,9,0.9969629194916744,2.0
2024-01-02,22000.0,2024-01-18,PE,5550,565,392.0,21665.80078125,14.579999923706056,16,1.0154251957785572,3.0
2024-01-02,22000.0,2024-01-18,CE,201900,7128,125.55,21665.80078125,14.579999923706056,16,1.0154251957785572,3.0
2024-01-02,22200.0,2024-01-18,PE,2300,68,532.5,21665.80078125,14.579999923706056,16,1.0246563339219987,3.0
2024-01-02,22650.0,2024-01-25,CE,51350,3754,36.7,21665.80078125,14.579999923706056,23,1.045426394744742,4.0
2024-01-02,21050.0,2024-01-18,CE,50,0,706.5,21665.80078125,14.579999923706056,16,0.9715772895972105,3.0
2024-01-02,21050.0,2024-01-25,PE,76100,1830,89.25,21665.80078125,14.579999923706056,23,0.9715772895972105,4.0
2024-01-02,21050.0,2024-01-18,PE,3450,11,64.75,21665.80078125,14.579999923706056,16,0.9715772895972105,3.0
2024-01-02,21050.0,2024-01-25,CE,19550,712,787.0,21665.80078125,14.579999923706056,23,0.9715772895972105,4.0
2024-01-02,22550.0,2024-01-04,PE,300,6,875.85,21665.80078125,14.579999923706056,2,1.040810825673021,1.0
2024-01-02,22550.0,2024-01-11,PE,50,0,850.45,21665.80078125,14.579999923706056,9,1.040810825673021,2.0
2024-01-02,21250.0,2024-01-04,CE,25850,1686,413.4,21665.80078125,14.579999923706056,2,0.9808084277406519,1.0
2024-01-02,22450.0,2024-01-04,CE,1062000,232070,2.25,21665.80078125,14.579999923706056,2,1.0361952566013004,1.0
2024-01-02,22450.0,2024-01-25,CE,100300,3879,63.35,21665.80078125,14.579999923706056,23,1.0361952566013004,4.0
2024-01-02,22450.0,2024-01-04,PE,100,2,775.9,21665.80078125,14.579999923706056,2,1.0361952566013004,1.0
2024-01-02,22300.0,2024-01-25,PE,57550,1245,635.6,21665.80078125,14.579999923706056,23,1.0292719029937194,4.0
2024-01-02,22200.0,2024-01-04,CE,5382950,1126206,3.35,21665.80078125,14.579999923706056,2,1.0246563339219987,1.0
2024-01-02,21500.0,2024-01-11,PE,983850,117754,103.05,21665.80078125,14.579999923706056,9,0.9923473504199537,2.0
2024-01-02,21000.0,2024-01-25,PE,3630600,67273,79.95,21665.80078125,14.579999923706056,23,0.9692695050613501,4.0
2024-01-02,21750.0,2024-01-04,CE,5570800,2537607,48.4,21665.80078125,14.579999923706056,2,1.0038862730992555,1.0
2024-01-02,22500.0,2024-01-11,PE,4150,96,812.15,21665.80078125,14.579999923706056,9,1.0385030411371607,2.0
2024-01-02,22500.0,2024-01-11,CE,604950,41679,8.25,21665.80078125,14.579999923706056,9,1.0385030411371607,2.0
2024-01-02,22500.0,2024-01-25,PE,687150,6162,801.0,21665.80078125,14.579999923706056,23,1.0385030411371607,4.0
2024-01-02,22200.0,2024-01-11,CE,552350,48312,25.55,21665.80078125,14.579999923706056,9,1.0246563339219987,2.0
2024-01-02,22400.0,2024-01-25,CE,415050,18118,72.25,21665.80078125,14.579999923706056,23,1.03388747206544,4.0
2024-01-02,21100.0,2024-01-18,PE,28150,1922,65.85,21665.80078125,14.579999923706056,16,0.9738850741330708,3.0
2024-01-02,21100.0,2024-01-04,CE,150750,1023,558.6,21665.80078125,14.579999923706056,2,0.9738850741330708,1.0
2024-01-02,21350.0,2024-01-04,CE,50850,7167,327.2,21665.80078125,14.579999923706056,2,0.9854239968123726,1.0
2024-01-02,21350.0,2024-01-11,CE,36850,477,408.25,21665.80078125,14.579999923706056,9,0.9854239968123726,2.0
2024-01-02,21900.0,2024-01-25,CE,599950,36165,229.0,21665.80078125,14.579999923706056,23,1.0108096267068365,4.0
2024-01-02,20800.0,2024-01-18,PE,84500,1604,32.85,21665.80078125,14.579999923706056,16,0.9600383669179087,3.0
2024-01-02,20800.0,2024-01-25,PE,771750,20484,54.2,21665.80078125,14.579999923706056,23,0.9600383669179087,4.0
2024-01-02,22000.0,2024-01-11,PE,208700,12731,366.65,21665.80078125,14.579999923706056,9,1.0154251957785572,2.0
2024-01-02,22000.0,2024-01-11,CE,1012000,101594,60.4,21665.80078125,14.579999923706056,9,1.0154251957785572,2.0
2024-01-02,21550.0,2024-01-18,CE,4950,251,356.5,21665.80078125,14.579999923706056,16,0.994655134955814,3.0
2024-01-02,22700.0,2024-01-25,PE,12650,94,955.65,21665.80078125,14.579999923706056,23,1.0477341792806023,4.0
2024-01-02,21550.0,2024-01-11,PE,145800,27606,118.75,21665.80078125,14.579999923706056,9,0.994655134955814,2.0
2024-01-02,21550.0,2024-01-04,PE,2449800,1869466,45.0,21665.80078125,14.579999923706056,2,0.994655134955814,1.0
2024-01-02,21800.0,2024-01-04,PE,2144550,1303017,170.35,21665.80078125,14.579999923706056,2,1.0061940576351158,1.0
